assortiativity_out_in,assortiativity_out_out,assortiativity_in_in,assortiativity_in_out,avg_clustering_dir,avg_clustering_undir,avg_degree,avg_path_dir,avg_path_undir,density,diameter,diameter_undir,nb_edges,nb_nodes,graph_id
0.0399,0.0057,0.0102,0.0135,0.0457,0.0852,4.8477,3.8821,3.2595,0.0016422,11,7,3580,1477,4
-0.0459,-0.0002,-0.0199,0.0027,0.0482,0.0965,4.8463,4.1797,3.2434,0.0016417,14,8,3579,1477,48
-0.2241,-0.0179,0.0109,0.0159,0.0469,0.0935,4.845,3.1253,3.191,0.0016412,8,7,3578,1477,8
0.0334,-0.0095,-0.0583,-0.0159,0.0438,0.0861,4.8477,2.9965,3.2451,0.0016422,9,8,3580,1477,17
-0.1275,-0.0087,-0.0575,-0.0096,0.0481,0.0862,4.845,4.7534,3.2524,0.0016412,13,8,3578,1477,5
-0.24,-0.0201,-0.0354,-0.0225,0.0386,0.0772,4.845,2.4098,3.1925,0.0016412,7,8,3578,1477,83
0.0304,0.018,-0.057,0.0043,0.0509,0.1015,4.845,2.8548,3.2464,0.0016412,8,9,3578,1477,71
-0.2297,-0.0022,-0.0813,0.0371,0.0501,0.0958,4.8463,3.3923,3.1668,0.0016417,9,7,3579,1477,12
-0.1369,-0.0223,-0.0622,-0.0134,0.0402,0.0746,4.8463,4.8395,3.247,0.0016417,13,8,3579,1477,0
0.0048,-0.0053,-0.0097,0.0117,0.0427,0.0822,4.845,4.2553,3.2849,0.0016412,12,8,3578,1477,24
-0.163,-0.0199,0.0646,0.004,0.0439,0.0788,4.8463,3.3832,3.2427,0.0016417,9,9,3579,1477,15
-0.0409,-0.0171,-0.0183,0.0139,0.038,0.0731,4.849,4.0833,3.3123,0.0016426,11,8,3581,1477,70
-0.053,-0.0189,0.0018,0.0028,0.0504,0.0805,4.845,3.047,3.2885,0.0016412,10,8,3578,1477,88
-0.1691,-0.0117,0.0593,-0.0152,0.054,0.1047,4.8477,3.4892,3.2255,0.0016422,9,8,3580,1477,7
-0.2261,-0.0007,0.0284,-0.0177,0.0429,0.0715,4.8477,2.5116,3.2055,0.0016422,8,8,3580,1477,68
-0.0664,0.0067,0.0187,-0.0092,0.0516,0.0997,4.845,4.7394,3.2125,0.0016412,13,8,3578,1477,3
-0.201,0.0037,-0.0138,-0.0146,0.0511,0.1022,4.845,6.3397,3.1596,0.0016412,15,7,3578,1477,1
-0.0941,-0.0262,-0.0438,-0.0061,0.0329,0.0658,4.8477,3.273,3.2393,0.0016422,9,8,3580,1477,9
-0.0915,-0.0263,-0.1315,-0.0193,0.0324,0.0649,4.8463,3.2244,3.2686,0.0016417,9,10,3579,1477,79
-0.1836,-0.0027,-0.0205,-0.0169,0.0418,0.0742,4.845,3.0484,3.2095,0.0016412,8,9,3578,1477,23
-0.0434,-0.0017,-0.0621,0.0,0.0545,0.109,4.845,3.8014,3.2123,0.0016412,11,7,3578,1477,78
0.0143,-0.0058,0.0476,-0.0036,0.0477,0.0954,4.845,3.858,3.2703,0.0016412,13,7,3578,1477,13
-0.128,-0.0124,-0.068,-0.0097,0.0403,0.0785,4.8463,2.9242,3.1848,0.0016417,8,9,3579,1477,38
-0.1395,-0.0135,0.0407,-0.0215,0.0481,0.0855,4.845,3.2899,3.2332,0.0016412,8,7,3578,1477,28
-0.1512,-0.0069,-0.0015,0.0225,0.0463,0.0884,4.8463,3.148,3.2179,0.0016417,9,8,3579,1477,75
0.0249,0.0096,0.0988,0.0083,0.0691,0.1292,4.8463,3.1382,3.2494,0.0016417,10,8,3579,1477,65
-0.1549,-0.0253,0.17,-0.0119,0.047,0.0814,4.845,5.418,3.2975,0.0016412,13,9,3578,1477,76
-0.0448,-0.0033,-0.0003,-0.0032,0.0483,0.0965,4.8477,3.023,3.2667,0.0016422,9,8,3580,1477,36
-0.1175,-0.0172,-0.0056,-0.0021,0.0447,0.0883,4.8463,3.7398,3.2149,0.0016417,11,8,3579,1477,87
-0.0564,-0.0062,0.0165,-0.0155,0.0471,0.0942,4.845,3.171,3.1923,0.0016412,9,7,3578,1477,33
-0.1226,-0.0168,0.03,0.0273,0.0401,0.0787,4.845,5.2268,3.2745,0.0016412,15,8,3578,1477,44
0.045,0.009,-0.0695,-0.0049,0.0447,0.0841,4.8477,2.8114,3.2585,0.0016422,9,8,3580,1477,30
-0.1746,-0.0384,0.0412,-0.0017,0.0381,0.0733,4.8477,4.2938,3.2599,0.0016422,11,8,3580,1477,43
-0.0249,-0.0106,-0.0315,-0.0436,0.0418,0.0836,4.8477,3.0975,3.2574,0.0016422,9,9,3580,1477,18
0.0073,-0.0126,0.0727,-0.0118,0.0469,0.0928,4.8477,4.3093,3.3117,0.0016422,11,11,3580,1477,77
-0.1232,-0.0186,-0.0639,-0.0042,0.041,0.082,4.8463,4.8234,3.2312,0.0016417,14,7,3579,1477,84
-0.1464,0.0098,-0.0088,-0.0136,0.0507,0.1013,4.8463,4.7613,3.2101,0.0016417,12,9,3579,1477,14
-0.1829,0.0033,0.0433,-0.0169,0.049,0.0975,4.845,3.0888,3.1844,0.0016412,11,7,3578,1477,85
-0.1615,-0.034,0.0542,0.0004,0.0365,0.0725,4.845,4.138,3.2588,0.0016412,11,8,3578,1477,40
0.0051,-0.0125,0.058,-0.0315,0.0433,0.0863,4.8463,5.3642,3.2862,0.0016417,14,9,3579,1477,51
-0.0828,-0.0167,-0.0609,0.0087,0.0357,0.0695,4.849,4.7953,3.2403,0.0016426,12,9,3581,1477,41
-0.0827,-0.0249,-0.0535,-0.025,0.0323,0.0647,4.8463,3.1116,3.2777,0.0016417,9,8,3579,1477,37
-0.0348,0.0058,-0.05,0.0059,0.048,0.0953,4.8477,4.5465,3.2211,0.0016422,12,8,3580,1477,22
-0.1112,0.0027,0.0806,0.006,0.052,0.1002,4.8463,5.0447,3.2454,0.0016417,14,8,3579,1477,25
-0.0717,-0.023,0.102,-0.0052,0.0368,0.0732,4.8463,4.4087,3.2586,0.0016417,10,9,3579,1477,32
-0.2842,0.0082,0.0974,0.0295,0.0489,0.0979,4.8463,3.9953,3.1343,0.0016417,10,8,3579,1477,42
-0.1679,0.0109,0.0077,-0.0196,0.0508,0.1014,4.8463,3.1028,3.1711,0.0016417,9,8,3579,1477,91
-0.1292,-0.0055,-0.0087,0.0125,0.0481,0.0913,4.845,3.5312,3.2272,0.0016412,12,8,3578,1477,69
-0.1239,0.0056,-0.0156,0.0079,0.0505,0.0988,4.8463,4.0929,3.2215,0.0016417,11,8,3579,1477,34
-0.0096,-0.0036,-0.046,-0.0119,0.0477,0.0945,4.8463,5.3819,3.2344,0.0016417,17,8,3579,1477,45
-0.043,-0.0102,-0.1493,-0.0229,0.0416,0.0802,4.845,4.0188,3.2668,0.0016412,12,7,3578,1477,94
-0.1419,-0.0068,-0.1556,0.0363,0.0461,0.0903,4.8477,3.8603,3.2002,0.0016422,9,8,3580,1477,54
0.0168,-0.0132,-0.0941,0.0428,0.0369,0.0719,4.8463,4.3067,3.3257,0.0016417,12,9,3579,1477,89
-0.0975,-0.0076,-0.0475,-0.0247,0.0462,0.0924,4.8477,3.0082,3.2242,0.0016422,9,8,3580,1477,82
0.0831,-0.0125,0.0152,-0.019,0.0429,0.0855,4.8463,4.2474,3.3095,0.0016417,14,11,3579,1477,80
-0.0248,0.0077,-0.0984,0.0083,0.0554,0.1097,4.845,3.8326,3.1826,0.0016412,12,8,3578,1477,27
-0.0376,-0.0043,0.0286,-0.0198,0.0477,0.0954,4.845,3.3099,3.2398,0.0016412,11,8,3578,1477,11
-0.1268,-0.0187,0.0741,-0.0122,0.0417,0.0834,4.8477,3.0103,3.2359,0.0016422,9,9,3580,1477,86
-0.1982,-0.0341,0.0017,-0.0057,0.0429,0.0768,4.845,5.37,3.2416,0.0016412,17,7,3578,1477,90
-0.0246,-0.0014,-0.1074,-0.0126,0.0575,0.1115,4.8477,5.1575,3.1921,0.0016422,16,9,3580,1477,61
-0.0201,-0.0084,-0.0269,-0.002,0.0435,0.085,4.8477,3.9346,3.2803,0.0016422,10,10,3580,1477,35
-0.1352,0.0026,-0.0379,0.0045,0.0489,0.0889,4.845,3.3184,3.1853,0.0016412,11,8,3578,1477,93
-0.0297,0.0038,0.0618,0.0094,0.0434,0.0867,4.8463,4.6363,3.2523,0.0016417,12,8,3579,1477,47
-0.2056,0.0182,-0.0325,-0.0291,0.0527,0.0984,4.8477,2.4027,3.1745,0.0016422,7,9,3580,1477,99
0.0703,-0.0038,-0.0306,0.0017,0.0506,0.0978,4.845,2.936,3.3063,0.0016412,9,8,3578,1477,100
-0.1836,0.0155,0.1313,-0.0032,0.0594,0.1065,4.845,4.7975,3.2058,0.0016412,13,9,3578,1477,39
-0.207,0.0002,0.0527,-0.0181,0.0513,0.1026,4.845,3.0633,3.1709,0.0016412,10,8,3578,1477,118
-0.0154,-0.0069,-0.0404,-0.0269,0.0416,0.0811,4.8463,2.9337,3.2681,0.0016417,8,7,3579,1477,59
-0.005,-0.0217,-0.1132,-0.0141,0.0302,0.0584,4.8477,4.458,3.2936,0.0016422,12,10,3580,1477,95
0.0025,-0.0134,0.0997,-0.024,0.0456,0.0885,4.845,2.7197,3.3165,0.0016412,9,8,3578,1477,123
-0.1571,-0.0017,-0.0326,0.0119,0.052,0.1035,4.8477,3.8369,3.2002,0.0016422,11,7,3580,1477,117
-0.1859,0.02,0.0516,-0.0115,0.0604,0.0998,4.845,3.5253,3.18,0.0016412,10,8,3578,1477,56
-0.204,-0.0221,0.0024,-0.0179,0.0384,0.0767,4.845,3.5935,3.2034,0.0016412,11,8,3578,1477,116
-0.1622,0.0118,-0.0242,-0.0094,0.0479,0.0925,4.8463,2.7279,3.209,0.0016417,7,10,3579,1477,121
-0.1651,-0.0041,0.0339,-0.0175,0.0485,0.0969,4.845,3.0162,3.1858,0.0016412,9,8,3578,1477,52
-0.0453,0.0223,-0.0153,-0.0286,0.0555,0.1053,4.8477,3.3336,3.2365,0.0016422,8,8,3580,1477,98
-0.2274,0.013,-0.0066,-0.0078,0.0561,0.1081,4.845,2.9509,3.1492,0.0016412,12,8,3578,1477,107
-0.0724,-0.0043,0.1544,0.0044,0.0518,0.1036,4.8463,4.212,3.2834,0.0016417,14,8,3579,1477,124
-0.1222,-0.011,-0.0273,0.0094,0.0485,0.0958,4.845,3.5075,3.2151,0.0016412,10,7,3578,1477,104
-0.0165,-0.0107,0.0841,-0.0087,0.0537,0.1072,4.8463,3.4182,3.2429,0.0016417,10,8,3579,1477,103
-0.2099,0.0218,0.0819,0.0114,0.0621,0.1178,4.845,3.1805,3.1609,0.0016412,8,7,3578,1477,92
0.007,0.0113,-0.0258,-0.0016,0.0528,0.102,4.8463,2.7497,3.1933,0.0016417,9,7,3579,1477,53
-0.1007,0.0117,0.1896,-0.005,0.0544,0.1084,4.8477,4.1663,3.2476,0.0016422,13,8,3580,1477,119
0.1305,0.019,-0.0464,-0.0069,0.0608,0.1211,4.8477,3.71,3.3272,0.0016422,12,9,3580,1477,81
-0.0059,0.0157,-0.0406,-0.026,0.0591,0.1183,4.8463,3.2864,3.1969,0.0016417,9,7,3579,1477,125
-0.2017,0.0259,0.0452,-0.0038,0.0578,0.1156,4.8477,2.9923,3.1376,0.0016422,8,7,3580,1477,108
-0.0237,-0.0032,-0.1085,-0.0206,0.0409,0.0811,4.8463,2.932,3.2264,0.0016417,10,8,3579,1477,101
-0.0713,0.0087,0.0832,-0.0057,0.0509,0.1019,4.8463,3.2334,3.2536,0.0016417,10,9,3579,1477,97
-0.0885,-0.0235,-0.0296,-0.0229,0.0351,0.0695,4.845,3.4973,3.2596,0.0016412,11,8,3578,1477,126
-0.1664,-0.0118,-0.0873,0.0104,0.0456,0.086,4.845,3.8828,3.2057,0.0016412,11,8,3578,1477,120
0.0295,-0.0197,0.0793,-0.0181,0.0406,0.0813,4.849,3.9808,3.3393,0.0016426,13,10,3581,1477,50
-0.2504,-0.0075,-0.0729,0.0133,0.0482,0.0963,4.845,4.3917,3.1912,0.0016412,11,8,3578,1477,122
-0.0591,0.0072,0.0798,0.0127,0.0574,0.1149,4.849,3.4519,3.2126,0.0016426,10,9,3581,1477,46
-0.0713,0.0408,-0.0039,0.0028,0.0793,0.1557,4.8463,3.0994,3.1559,0.0016417,10,10,3579,1477,10
-0.1142,-0.0067,0.1333,-0.0141,0.0488,0.0961,4.8463,5.1301,3.2176,0.0016417,14,7,3579,1477,58
-0.0186,0.0013,0.049,-0.0249,0.0672,0.1258,4.845,4.7018,3.2195,0.0016412,14,7,3578,1477,102
-0.1064,-0.0133,-0.0307,-0.0016,0.0373,0.0746,4.845,4.7031,3.256,0.0016412,13,8,3578,1477,106
0.0565,0.0113,0.0046,0.0228,0.0531,0.0971,4.849,3.444,3.299,0.0016426,10,9,3581,1477,96
-0.1556,-0.0189,-0.0083,-0.0166,0.0402,0.0794,4.849,5.8461,3.2213,0.0016426,15,9,3581,1477,114
-0.0961,-0.0389,0.0668,0.0234,0.0325,0.0649,4.845,4.1264,3.2938,0.0016412,11,8,3578,1477,105
-0.0158,-0.0023,-0.089,0.0295,0.0352,0.0674,4.8463,4.161,3.2535,0.0016417,11,8,3579,1477,57
-0.0783,0.0051,0.0294,-0.0155,0.0586,0.1171,4.8463,4.141,3.2038,0.0016417,12,9,3579,1477,109
-0.0898,-0.0042,-0.0395,0.0184,0.0369,0.0735,4.845,3.1141,3.2398,0.0016412,8,8,3578,1477,115
-0.143,0.0099,-0.0012,-0.0045,0.0497,0.0919,4.8463,3.0549,3.2473,0.0016417,9,9,3579,1477,112
0.042,0.0128,-0.0052,0.021,0.0613,0.1218,4.8463,3.5665,3.2322,0.0016417,10,8,3579,1477,113
-0.1486,0.0182,-0.0277,-0.0044,0.0537,0.0972,4.845,3.21,3.1736,0.0016412,8,7,3578,1477,111
-0.0125,0.0241,-0.0922,-0.0086,0.0589,0.1122,4.845,2.5482,3.1829,0.0016412,8,8,3578,1477,110
-0.2444,0.0037,0.0391,-0.0076,0.051,0.1019,4.845,3.5404,3.1668,0.0016412,11,8,3578,1477,243
-0.0439,0.0021,-0.0395,-0.0142,0.0425,0.084,4.845,3.8782,3.2287,0.0016412,12,7,3578,1477,127
-0.1783,0.0056,0.0137,-0.013,0.0509,0.1009,4.8463,2.6543,3.1673,0.0016417,8,7,3579,1477,129
-0.1547,-0.0206,0.0596,-0.0232,0.0421,0.0835,4.8463,2.5665,3.2238,0.0016417,8,9,3579,1477,128
-0.0507,0.0146,0.0511,-0.0055,0.0543,0.097,4.8477,2.6146,3.2643,0.0016422,8,9,3580,1477,133
-0.1123,0.0127,0.037,-0.0082,0.057,0.1042,4.845,2.9932,3.1902,0.0016412,9,7,3578,1477,159
-0.1101,-0.0192,-0.0407,0.0028,0.0387,0.0774,4.845,3.774,3.2793,0.0016412,10,8,3578,1477,130
0.0485,-0.0042,-0.0781,0.0301,0.044,0.0854,4.845,3.6337,3.2831,0.0016412,9,8,3578,1477,165
0.0981,-0.0011,0.0041,0.0092,0.0455,0.0875,4.845,4.5293,3.3149,0.0016412,16,8,3578,1477,142
-0.1879,0.0117,-0.0456,0.0004,0.0593,0.1004,4.8463,3.7412,3.1821,0.0016417,10,7,3579,1477,136
-0.0822,-0.0078,-0.1342,-0.0035,0.0452,0.0851,4.8463,4.8829,3.2535,0.0016417,13,8,3579,1477,131
-0.1349,-0.0076,-0.0259,-0.0056,0.0511,0.0986,4.845,3.9055,3.2211,0.0016412,10,8,3578,1477,181
-0.0422,0.0079,0.0159,0.0095,0.0505,0.0991,4.845,3.657,3.2286,0.0016412,11,8,3578,1477,132
-0.1857,0.0026,-0.0754,0.0196,0.0494,0.0979,4.845,4.5919,3.1676,0.0016412,13,7,3578,1477,144
-0.0577,0.0058,-0.0386,0.0105,0.0467,0.0915,4.8463,3.2075,3.2441,0.0016417,9,8,3579,1477,140
0.0321,-0.0114,-0.046,0.0455,0.0403,0.079,4.845,4.6902,3.2586,0.0016412,14,8,3578,1477,155
-0.0758,-0.0003,-0.0624,0.0077,0.0576,0.1146,4.845,4.2794,3.1802,0.0016412,11,7,3578,1477,134
-0.0553,-0.0349,0.0459,-0.0196,0.0401,0.0708,4.845,4.4719,3.3176,0.0016412,11,8,3578,1477,146
-0.2354,0.0232,-0.071,0.0012,0.0636,0.1241,4.845,4.2736,3.1496,0.0016412,12,8,3578,1477,171
-0.1114,-0.0027,0.0398,-0.0192,0.0441,0.088,4.8463,3.0571,3.2231,0.0016417,8,7,3579,1477,160
-0.0937,-0.0287,-0.0802,0.0299,0.033,0.0638,4.8463,4.2728,3.2836,0.0016417,12,7,3579,1477,157
0.0423,0.0154,0.0242,-0.0069,0.0464,0.0888,4.845,2.9946,3.2933,0.0016412,10,7,3578,1477,158
-0.0371,0.0012,0.04,-0.0201,0.0511,0.0969,4.8477,5.0666,3.2923,0.0016422,15,9,3580,1477,151
0.0373,-0.0102,0.0679,0.0061,0.0478,0.0828,4.8463,4.1397,3.2891,0.0016417,14,8,3579,1477,154
-0.0716,0.0084,0.0273,-0.0155,0.0575,0.1123,4.845,2.82,3.1706,0.0016412,9,7,3578,1477,137
-0.1292,-0.0349,0.1583,-0.0349,0.0341,0.0683,4.8463,3.2595,3.3082,0.0016417,11,8,3579,1477,138
-0.1192,0.0129,0.0285,-0.0094,0.0521,0.101,4.8477,2.8909,3.1891,0.0016422,9,8,3580,1477,139
-0.0399,0.0164,-0.0472,-0.0139,0.0486,0.0903,4.8463,2.5862,3.1984,0.0016417,8,7,3579,1477,149
0.0718,0.0057,-0.0157,0.0136,0.0407,0.0814,4.8463,4.7324,3.3029,0.0016417,12,7,3579,1477,169
0.035,0.0001,-0.0486,0.0003,0.0541,0.1077,4.8463,4.456,3.2271,0.0016417,15,7,3579,1477,164
0.1304,-0.0177,-0.0681,0.0064,0.0418,0.0781,4.849,3.511,3.3869,0.0016426,9,10,3581,1477,143
-0.0641,0.0002,-0.0002,0.0045,0.0499,0.0998,4.8463,4.2006,3.2693,0.0016417,13,8,3579,1477,145
-0.0628,-0.016,-0.0249,0.0161,0.0478,0.0956,4.845,4.3656,3.2401,0.0016412,11,7,3578,1477,199
0.0494,0.0008,-0.0033,0.0066,0.0376,0.0701,4.8477,4.0634,3.2943,0.0016422,11,9,3580,1477,135
0.0437,-0.0048,-0.0404,-0.0025,0.046,0.0918,4.8477,3.5122,3.2755,0.0016422,13,8,3580,1477,173
-0.1007,0.0098,0.0505,-0.0036,0.0532,0.1055,4.8463,4.3022,3.2707,0.0016417,13,8,3579,1477,147
0.0202,-0.0031,-0.0541,0.0191,0.0495,0.0902,4.8463,3.5383,3.2543,0.0016417,11,10,3579,1477,153
-0.0846,0.0075,0.0349,-0.0144,0.0518,0.1035,4.8463,3.4666,3.229,0.0016417,12,9,3579,1477,152
0.0718,-0.0052,-0.0699,0.0253,0.0514,0.1012,4.845,4.4941,3.2251,0.0016412,12,7,3578,1477,150
-0.1255,0.0005,0.0393,0.0065,0.0537,0.1025,4.849,4.3851,3.225,0.0016426,11,8,3581,1477,168
-0.1536,-0.0034,-0.0956,0.0267,0.0465,0.0854,4.8463,4.247,3.2057,0.0016417,13,9,3579,1477,162
-0.1191,-0.0332,-0.0678,-0.0298,0.0339,0.0677,4.845,2.9487,3.2561,0.0016412,9,9,3578,1477,172
-0.1861,-0.0111,0.0448,0.0555,0.0445,0.0875,4.8463,3.8877,3.2059,0.0016417,10,7,3579,1477,175
-0.187,0.0034,-0.1106,-0.0166,0.0591,0.118,4.8463,4.1742,3.1879,0.0016417,12,8,3579,1477,141
-0.0149,0.0062,0.0551,0.002,0.0495,0.0988,4.8463,3.0657,3.216,0.0016417,10,8,3579,1477,148
-0.1688,-0.0078,0.1144,0.0259,0.047,0.0936,4.8463,4.4272,3.2031,0.0016417,12,8,3579,1477,166
-0.0147,-0.0026,0.0123,0.015,0.0525,0.0965,4.8463,4.6005,3.2456,0.0016417,14,9,3579,1477,156
-0.0892,-0.0364,0.0119,-0.0175,0.034,0.068,4.8463,5.2186,3.289,0.0016417,16,9,3579,1477,194
0.0465,0.0179,-0.0976,0.0132,0.0524,0.1038,4.845,3.4571,3.2301,0.0016412,9,8,3578,1477,182
-0.1031,0.0022,0.0043,-0.0302,0.05,0.0999,4.8463,3.1897,3.2371,0.0016417,11,9,3579,1477,178
-0.083,0.0035,-0.0684,-0.0082,0.0518,0.1035,4.845,4.326,3.213,0.0016412,15,8,3578,1477,170
-0.1169,-0.0084,-0.0797,-0.0125,0.0433,0.0867,4.845,4.5823,3.2379,0.0016412,12,8,3578,1477,185
-0.1158,-0.0091,-0.0142,-0.0171,0.0516,0.1032,4.8463,3.6012,3.2408,0.0016417,11,8,3579,1477,208
-0.1697,0.0025,-0.0214,-0.0134,0.062,0.1147,4.8477,3.5313,3.1741,0.0016422,10,8,3580,1477,215
-0.1801,0.0029,0.0265,-0.0242,0.0537,0.1073,4.8463,2.61,3.1907,0.0016417,8,8,3579,1477,180
-0.0207,-0.0002,-0.0464,0.0213,0.0365,0.0646,4.845,3.175,3.2708,0.0016412,9,9,3578,1477,176
-0.0254,0.0026,-0.0502,0.0109,0.0546,0.0988,4.845,4.7466,3.2569,0.0016412,15,7,3578,1477,195
-0.1561,-0.0029,0.0595,-0.0207,0.0378,0.0723,4.845,2.7807,3.2123,0.0016412,9,7,3578,1477,197
-0.118,-0.0256,0.0507,-0.0378,0.04,0.0801,4.8463,2.6498,3.2639,0.0016417,8,7,3579,1477,177
0.0028,-0.0114,-0.076,0.0037,0.0419,0.0836,4.845,3.9886,3.2512,0.0016412,11,7,3578,1477,183
-0.116,-0.0023,0.0161,-0.0107,0.0491,0.0936,4.8463,3.5127,3.2023,0.0016417,11,8,3579,1477,210
-0.0484,0.0046,0.0434,0.0048,0.046,0.092,4.845,3.7676,3.2477,0.0016412,10,7,3578,1477,167
-0.0294,-0.0012,0.14,-0.0121,0.0554,0.1077,4.8463,2.6393,3.3162,0.0016417,8,8,3579,1477,200
0.0187,-0.0054,-0.0258,0.0081,0.0494,0.0964,4.8477,4.1118,3.2879,0.0016422,13,8,3580,1477,202
-0.1131,-0.01,0.0138,0.0107,0.047,0.0798,4.8463,3.9434,3.2428,0.0016417,10,8,3579,1477,189
-0.0262,-0.0012,0.0308,-0.0161,0.0518,0.1036,4.845,3.546,3.2234,0.0016412,10,7,3578,1477,187
-0.1832,-0.0071,0.1183,-0.0208,0.0444,0.0866,4.845,2.9682,3.2409,0.0016412,9,8,3578,1477,190
-0.0886,-0.0034,-0.0536,-0.0054,0.0437,0.0871,4.8463,4.3822,3.2237,0.0016417,13,8,3579,1477,191
-0.1278,-0.0023,-0.058,-0.0035,0.051,0.0892,4.845,3.2696,3.2228,0.0016412,10,7,3578,1477,222
-0.1665,-0.0049,0.0623,-0.027,0.0538,0.1065,4.845,2.7805,3.1938,0.0016412,8,8,3578,1477,186
-0.1629,0.0146,-0.0218,0.0092,0.0507,0.0991,4.845,3.3937,3.1615,0.0016412,11,7,3578,1477,205
-0.0432,0.0098,0.0591,-0.0081,0.0578,0.1091,4.845,2.545,3.2323,0.0016412,7,8,3578,1477,221
-0.053,-0.0069,0.0366,0.0066,0.0416,0.0827,4.8477,3.8425,3.2723,0.0016422,11,8,3580,1477,219
0.0324,0.0273,-0.0688,-0.0068,0.0592,0.1038,4.845,3.9228,3.213,0.0016412,10,8,3578,1477,163
-0.0221,-0.0105,0.0345,0.0153,0.0468,0.0919,4.8463,4.7644,3.2803,0.0016417,14,9,3579,1477,179
-0.1829,0.0106,0.0297,-0.0214,0.0521,0.1039,4.8463,3.1413,3.1402,0.0016417,11,7,3579,1477,192
-0.148,-0.0011,0.0782,-0.0039,0.0519,0.1032,4.8463,4.4468,3.1895,0.0016417,18,8,3579,1477,174
0.0256,-0.0169,-0.0325,0.0014,0.0362,0.0695,4.845,4.7925,3.2756,0.0016412,13,8,3578,1477,184
-0.0604,0.0155,0.0817,-0.0002,0.0558,0.1117,4.845,4.0407,3.2435,0.0016412,10,7,3578,1477,216
-0.2045,0.0184,0.0329,-0.0136,0.0579,0.1159,4.845,3.8384,3.1299,0.0016412,9,7,3578,1477,225
0.014,0.004,-0.0494,-0.001,0.0462,0.0921,4.8477,3.915,3.2292,0.0016422,11,8,3580,1477,193
-0.047,0.0015,0.0015,-0.0386,0.0468,0.0937,4.845,2.8493,3.2654,0.0016412,9,8,3578,1477,214
-0.18,-0.0135,0.093,-0.0116,0.0478,0.0944,4.849,5.3008,3.2258,0.0016426,15,8,3581,1477,227
-0.073,0.0046,0.0355,0.0118,0.054,0.107,4.845,4.4839,3.1965,0.0016412,14,7,3578,1477,161
-0.0207,-0.0072,0.0985,-0.0002,0.0478,0.0956,4.8463,4.4993,3.2863,0.0016417,12,8,3579,1477,201
-0.0464,-0.007,0.1016,0.0046,0.0505,0.0991,4.845,4.0764,3.262,0.0016412,11,8,3578,1477,204
-0.1389,0.0215,-0.0425,0.0066,0.0602,0.1205,4.8477,4.8669,3.1604,0.0016422,15,9,3580,1477,230
