Bi-Mutual,Cascade,Clique,FBL,FFL,Fan-In,Fan-Out,Mutual-Cascade,Mutual-In,Mutual-Out,Regulated-Mutual,Regulating-Mutual,Semi-Clique,graph_id
1,5179,0,0,728,4014,260074,1,14,551,1,30,0,34
0,5306,0,3,593,3824,260486,0,13,315,0,11,0,45
0,5183,0,1,530,4351,260228,0,13,603,1,27,0,94
0,5288,0,3,498,4382,260321,1,7,572,0,12,0,54
1,5381,0,5,531,4361,260272,0,16,568,0,22,0,89
0,5962,0,1,599,4114,260817,0,0,0,0,0,0,82
0,5988,0,1,671,3883,260659,0,12,82,0,2,0,80
0,5867,0,0,679,3662,260580,1,8,143,1,6,0,27
0,4945,0,0,603,3812,260813,0,0,0,0,0,0,11
0,5433,0,1,595,4069,260768,1,9,47,1,2,0,86
0,4978,0,0,486,4133,259976,2,7,876,0,38,0,90
0,5484,0,1,643,3716,260190,0,8,537,0,23,0,61
0,5557,0,3,657,3956,260528,0,1,220,1,5,0,35
0,5376,0,0,586,4198,260171,1,4,572,0,43,0,93
0,5427,0,3,728,3926,260688,0,0,0,0,0,0,47
0,5223,0,0,612,4098,260219,0,0,519,0,33,0,99
0,4534,0,1,686,3740,260277,0,4,346,1,53,0,100
0,4907,0,0,630,4048,259927,0,22,739,0,60,0,39
0,5613,0,2,719,4175,260664,0,4,33,0,0,0,118
0,4955,0,0,621,4091,260194,0,4,583,0,9,0,59
0,4946,0,0,405,4327,260095,0,11,876,0,20,0,95
0,4872,0,1,705,3938,260190,0,5,501,0,10,0,123
0,5248,0,2,637,4022,260541,0,5,228,0,5,0,117
0,4993,0,0,614,4225,259784,0,1,867,1,75,0,56
0,6167,0,2,537,4405,260879,0,0,0,0,0,0,116
1,4696,0,0,634,4077,259964,1,14,760,0,28,0,121
0,5548,0,1,659,4001,260757,0,0,0,0,0,0,52
0,4947,0,0,705,3962,260188,0,1,465,0,29,0,98
0,5337,0,2,661,4178,260401,0,4,282,0,36,0,107
0,5623,0,3,860,3921,260523,0,5,33,0,0,0,124
0,5349,0,0,595,4256,260217,4,22,582,2,8,0,104
0,5567,0,1,738,3645,260442,0,2,232,0,2,0,103
1,4849,0,2,709,3813,259788,1,11,782,3,66,0,92
0,4812,0,0,679,3678,259697,1,5,985,0,27,0,53
0,5371,0,3,869,3801,260405,0,3,135,1,3,0,119
0,4411,0,2,942,3671,259593,1,9,870,0,5,0,81
0,5672,0,2,777,3691,260639,0,0,0,0,0,0,125
0,5697,0,1,738,3911,260678,0,0,0,0,0,0,108
0,5290,0,1,560,4156,260329,0,7,513,2,6,0,101
0,5338,0,2,748,3946,260583,0,1,85,0,0,0,97
0,5313,0,1,519,4123,260585,0,3,300,0,6,0,126
0,5251,0,4,489,4116,260495,0,0,396,0,18,0,120
0,4952,0,0,740,3974,260246,0,1,430,0,0,0,50
0,5731,0,2,585,4317,260831,0,0,0,0,0,0,122
0,6012,0,4,842,3711,260580,0,0,0,0,0,0,46
0,5222,0,3,899,3330,259909,1,2,574,1,15,1,10
0,5740,0,0,734,4102,260523,0,13,96,3,30,0,58
1,5952,0,3,765,3522,259946,0,11,642,0,31,0,102
0,5585,0,2,587,4111,260717,0,2,112,0,0,0,106
0,4275,0,0,636,3761,259892,2,4,723,1,80,1,96
0,5381,0,1,536,4328,260403,2,14,470,1,2,0,114
0,5760,0,9,505,4404,260581,0,9,325,1,2,0,105
1,4379,0,3,463,4004,260131,0,12,760,1,30,0,57
0,5568,0,2,811,3796,260605,0,0,0,0,0,0,109
0,5605,0,3,593,4174,260526,0,10,282,1,7,0,115
0,4631,0,0,698,4056,259925,0,4,654,1,69,0,112
0,5620,0,6,789,3587,260421,0,4,188,0,9,0,113
0,4831,0,1,640,4059,260146,0,9,561,1,34,0,111
0,5331,0,0,688,3645,260163,0,2,465,0,50,0,110
0,5764,0,1,722,4182,260504,1,19,177,6,3,0,243
0,5370,0,0,636,4144,260472,0,0,302,0,3,0,127
0,5602,0,0,700,4192,260468,0,4,233,1,7,0,129
0,5532,0,0,528,4347,260419,0,20,457,4,3,1,128
0,4380,0,1,718,4006,259643,0,8,902,1,76,0,133
0,4449,0,1,653,3897,259811,1,1,855,0,48,0,159
0,5994,0,4,648,4251,260741,0,1,27,0,0,0,130
0,4733,0,3,620,3902,259996,3,7,753,0,22,0,165
0,4558,0,0,524,3715,260228,0,6,624,0,20,0,142
0,4819,0,1,526,4147,260015,0,15,751,0,62,0,136
0,5210,0,1,524,4357,260240,1,10,591,0,30,0,131
0,5054,0,2,619,4072,260443,0,4,270,0,42,0,181
2,4440,0,0,658,3621,259935,0,9,775,0,23,0,132
0,5566,0,2,598,4193,260575,2,2,235,0,3,0,144
0,5550,0,3,719,4172,260264,0,3,379,0,27,0,140
0,4895,0,3,508,3809,260221,1,9,656,0,15,0,155
0,5602,0,5,701,3705,260377,0,19,322,0,8,0,134
0,5182,0,0,560,4282,260426,0,1,372,0,29,0,146
0,5089,0,1,738,4161,259833,2,22,806,1,18,0,171
0,5109,0,0,637,4024,260480,0,14,291,0,4,0,160
0,5276,0,3,486,4369,260257,1,23,634,0,19,0,157
0,4247,0,0,689,3939,259787,0,7,858,0,41,0,158
0,4955,0,1,660,3862,260153,1,7,518,2,41,0,151
0,4410,0,0,518,3732,259680,3,14,1072,1,71,0,154
0,5637,0,0,752,3597,260368,0,10,256,0,20,0,137
0,5363,0,1,569,4181,260765,0,7,82,0,0,0,138
0,5331,0,0,683,4090,260271,0,12,427,1,17,0,139
0,5051,0,0,573,3839,260214,1,1,515,0,64,0,149
0,5121,0,4,755,3953,260529,0,7,130,0,1,0,169
0,5895,0,1,651,3608,260472,1,6,274,0,9,0,164
1,4749,0,1,484,3867,260224,0,9,671,0,18,0,143
0,5284,0,3,713,4115,260417,0,2,286,0,0,0,145
0,5544,0,6,632,4249,260784,0,0,0,0,0,0,199
0,4777,0,1,574,4190,259941,2,13,807,0,46,0,135
0,4966,0,1,666,3864,260296,1,1,447,0,3,0,173
0,5349,0,2,936,3802,260158,0,13,318,0,2,0,147
0,4922,0,1,546,3774,259790,2,11,976,0,51,0,153
0,5346,0,0,669,3798,260747,0,0,0,0,0,0,152
1,5880,0,1,621,3828,260224,4,17,532,4,15,0,150
0,5264,0,2,584,4176,260480,0,1,311,1,20,0,168
1,4856,0,1,541,4305,259765,3,28,1030,0,38,0,162
0,5465,0,1,426,4140,260990,0,0,0,0,0,0,172
0,5394,0,3,603,4168,260469,0,12,328,1,11,0,175
0,5526,0,1,617,4266,260558,0,10,233,0,4,0,141
0,5004,0,1,695,3895,260430,0,2,289,0,1,0,148
0,5795,0,2,634,4235,260608,1,24,160,1,6,0,166
0,4789,0,2,594,3729,259859,1,13,852,0,61,0,156
0,6072,0,1,500,4305,260916,0,0,0,0,0,0,194
0,5191,0,2,700,3736,260423,1,4,266,0,13,0,182
0,5439,0,0,620,4048,260692,0,8,103,0,2,0,178
0,5706,0,3,620,4153,260796,0,0,0,0,0,0,170
0,5849,0,1,652,4237,260764,0,0,0,0,0,0,185
0,5735,0,1,737,4164,260774,0,0,0,0,0,0,208
0,5301,0,1,642,4041,260118,0,21,562,0,47,0,215
0,5637,0,0,756,4041,260660,0,0,0,0,0,0,180
0,4621,0,0,433,4174,260037,2,9,864,2,38,1,176
0,5039,0,2,689,3807,259599,2,8,965,3,79,0,195
0,4654,0,0,520,4021,260108,0,5,752,0,18,0,197
0,5492,0,2,589,4111,260827,0,0,0,0,0,0,177
0,5567,0,1,606,3985,260566,0,4,238,0,3,0,183
0,5683,0,2,648,4252,260403,0,1,321,0,25,0,210
0,5199,0,2,654,3800,260762,0,0,0,0,0,0,167
0,4930,0,0,904,3968,259975,0,18,504,3,15,0,200
0,5362,0,0,706,4056,260203,2,7,467,0,19,0,202
1,4372,0,1,555,4175,259512,1,22,1220,3,62,0,189
0,5853,0,2,735,3756,260681,0,0,0,0,0,0,187
0,5517,0,3,659,4079,260445,1,3,265,0,23,0,190
0,5357,0,0,604,4187,260375,2,3,429,0,3,0,191
0,5213,0,2,490,4371,259943,0,7,882,3,48,1,222
0,5449,0,0,679,4007,260441,1,7,267,0,14,0,186
1,5076,0,1,659,3971,260243,2,16,483,0,14,0,205
0,5132,0,0,748,3900,260317,0,3,315,0,18,0,221
0,5458,0,3,689,4036,260512,1,8,199,1,7,0,219
0,4420,0,1,636,3649,259609,1,7,1011,1,79,0,163
0,5157,0,0,794,3861,260216,2,11,373,3,14,0,179
0,5637,0,0,724,3920,260432,1,9,257,0,1,0,192
0,5277,0,0,635,3838,260392,1,13,365,1,11,0,174
0,5118,0,0,524,3968,260459,0,3,391,0,21,0,184
0,4974,0,3,791,3892,260625,0,0,0,0,0,0,216
0,5540,0,2,671,4105,260688,0,8,57,0,0,0,225
1,5308,0,2,633,3924,260606,1,15,173,0,1,0,193
0,5174,0,0,756,3855,260660,0,0,0,0,0,0,214
0,5637,0,2,651,4203,260411,0,4,320,0,17,0,227
0,5090,0,6,660,3729,260518,0,6,230,0,4,0,161
0,5655,0,1,832,4077,260462,0,16,118,2,1,0,201
1,5417,0,2,694,3893,260268,2,17,415,4,16,0,204
0,5360,0,1,786,3808,260525,0,1,104,1,0,0,230
0,5671,0,4,567,4332,260390,3,22,452,0,2,0,213
0,5334,0,0,701,4042,260715,0,0,0,0,0,0,211
0,5602,0,1,584,4108,260832,0,0,0,0,0,0,188
0,4588,0,1,741,3768,259766,1,5,866,0,21,0,203
0,5304,0,2,1079,3588,260098,0,2,219,0,10,0,206
0,4607,0,0,477,4051,260212,0,5,672,1,27,0,217
0,4353,0,0,480,4094,259716,0,17,1114,0,53,0,231
0,5422,0,0,649,3956,260572,0,3,181,0,7,0,196
0,6032,0,1,616,4196,260800,0,0,0,0,0,0,233
0,4479,0,1,426,4279,259888,1,13,1025,0,38,0,207
0,5074,0,2,796,3935,260180,1,11,421,0,9,0,234
0,5496,0,4,800,3890,260322,0,6,279,1,7,0,229
0,5888,0,1,728,3882,260647,1,6,38,0,1,0,244
0,5304,0,0,637,4083,260565,0,9,188,0,13,0,212
0,5121,0,1,659,4031,259966,0,3,701,0,48,0,236
0,4890,0,1,499,4032,260233,0,11,623,1,30,0,220
0,5160,0,1,621,4212,260404,0,17,375,0,8,0,240
0,5608,0,1,557,4163,260734,0,4,123,0,1,0,223
3,4302,0,1,462,4090,259467,3,30,1413,0,34,0,209
0,5665,0,2,660,4246,260756,0,0,0,0,0,0,218
1,5215,0,0,864,4012,259946,1,18,526,2,38,0,228
0,5572,0,3,823,4045,260593,0,0,0,0,0,0,238
0,5579,0,2,658,4153,260489,0,18,257,2,5,0,232
0,5673,0,2,617,4290,260627,1,10,167,0,2,0,247
0,6187,0,3,489,4447,260927,0,0,0,0,0,0,237
0,4788,0,1,474,4208,260094,1,11,779,0,34,0,224
0,5181,0,2,637,3687,260779,0,0,0,0,0,0,198
1,4859,0,0,399,4375,260170,2,3,788,0,28,0,249
0,5187,0,1,572,3989,260285,1,10,497,1,30,0,248
0,5057,0,0,805,4010,260153,0,0,430,0,14,0,239
0,4857,0,1,607,4079,260549,0,3,248,0,6,0,235
0,4906,0,2,655,3974,260230,2,11,511,0,9,0,251
1,5317,0,1,781,4131,260047,3,17,562,0,11,0,242
0,4740,0,0,804,3911,260073,0,11,501,0,19,0,250
0,5173,0,2,568,4331,259883,0,3,891,0,37,0,241
0,5009,0,2,501,4273,260320,0,3,569,0,13,0,226
0,4389,0,1,666,3779,260087,0,13,604,1,29,0,246
0,5309,0,2,590,3819,260338,0,1,413,0,39,0,252
0,5112,0,3,817,3729,260342,0,2,247,0,5,0,253
0,5209,0,1,898,3565,260094,2,7,384,0,19,0,245
0,5669,0,1,758,3975,260658,0,0,0,0,0,0,254
0,5593,0,0,789,4057,260466,0,8,116,5,20,0,330
0,4618,0,3,736,3559,259896,0,5,718,0,33,0,255
0,5312,0,3,521,4231,260168,0,4,717,0,5,0,256
1,4716,0,1,543,4245,259523,0,22,1167,2,90,0,257
0,4980,0,3,451,4069,260400,0,2,499,0,33,0,258
0,4772,0,3,771,3895,260121,0,11,486,4,17,0,325
0,5824,0,2,643,4271,260773,0,0,0,0,0,0,260
0,5071,0,1,401,4153,260200,0,3,733,0,41,0,259
0,5019,0,4,606,4009,260507,1,8,273,1,14,0,263
0,4963,0,0,535,4138,260049,0,22,585,1,123,0,261
1,5248,0,2,545,4168,260165,2,19,652,1,25,0,268
0,4994,0,1,1053,3438,260223,0,3,140,0,0,0,341
0,5037,0,1,756,3620,260177,0,1,435,0,28,0,265
0,5813,0,4,844,3605,260572,0,0,0,0,0,0,269
1,4742,0,2,516,4186,259872,1,21,858,0,84,0,273
0,4812,0,2,608,4206,259539,0,8,1140,1,64,0,262
1,5425,0,4,359,4524,260221,1,26,837,0,20,0,267
4,5024,0,2,488,4103,260057,1,26,813,1,26,0,270
0,5473,0,2,783,3817,260633,0,0,0,0,0,0,277
0,5390,0,3,721,4043,260480,0,10,215,0,0,0,282
1,5952,0,1,499,4372,260540,0,16,353,1,11,0,274
0,5641,0,1,563,4053,260628,0,3,221,0,2,0,264
0,5302,0,2,576,3992,259982,1,14,807,0,25,0,271
1,4575,0,0,532,3951,259605,2,19,1203,5,34,0,284
0,5240,0,1,499,4016,260687,0,3,228,0,1,0,272
0,5829,0,1,779,4010,260549,0,5,86,2,0,0,266
0,5416,0,0,553,4004,260616,1,3,236,0,5,0,278
1,4705,0,0,564,4165,259910,3,18,846,0,46,0,288
0,4884,0,1,772,4072,259917,0,11,606,1,60,0,291
1,5303,0,0,656,3941,260257,0,2,468,0,17,0,283
0,4983,0,1,583,3944,260403,0,1,380,0,25,0,295
0,5597,0,1,615,3840,260557,2,1,237,1,2,0,276
0,5535,0,1,578,4167,260372,0,1,425,0,33,0,285
0,5138,0,0,532,4101,260153,0,12,473,0,129,0,275
0,5473,0,2,613,4045,260803,0,0,0,0,0,0,286
1,5430,0,0,593,4231,260163,2,21,604,1,26,0,280
1,4892,0,2,531,4047,260374,0,12,488,2,10,0,297
0,5644,0,0,777,4096,260639,0,0,0,0,0,0,294
0,5139,0,0,659,4099,260234,0,1,467,0,28,0,281
1,4694,0,0,561,4157,259593,1,28,963,1,148,0,304
0,5505,0,1,591,4243,260599,0,2,226,0,0,0,290
0,5376,0,0,584,4192,260077,2,12,716,1,18,0,293
0,5307,0,0,711,3965,260560,0,2,145,0,0,0,279
0,5272,0,1,773,4078,260079,0,16,540,0,12,0,299
0,6049,0,1,654,3923,260775,0,0,0,0,0,0,296
0,5867,0,2,499,4229,260810,0,12,101,0,3,0,287
0,5524,0,1,660,4007,260756,0,0,0,0,0,0,289
0,5145,0,2,451,4209,260221,0,3,662,0,41,0,317
0,5626,0,3,655,4121,260547,0,2,218,0,1,0,306
0,5689,0,0,631,4044,260785,0,0,0,0,0,0,311
0,5583,0,0,719,3893,260697,0,0,0,0,0,0,292
0,5419,0,1,640,4148,260475,0,8,291,4,3,0,305
0,4399,0,0,734,3861,259989,0,5,685,0,4,0,302
0,4883,0,0,500,4263,259978,0,4,828,0,55,0,333
0,5181,0,3,653,3923,260619,0,7,138,0,3,0,300
0,5503,0,0,505,4317,260911,0,0,0,0,0,0,314
0,5771,0,0,653,4127,260763,0,0,0,0,0,0,339
1,5403,0,0,536,4255,260605,1,8,267,0,3,0,316
0,4606,0,0,505,4051,260167,0,3,676,0,34,0,331
0,5484,0,2,636,4147,260673,0,6,94,1,6,0,326
2,4493,0,1,508,3836,259417,1,21,1343,3,71,0,298
0,5866,0,1,514,4358,260814,0,9,84,0,2,0,313
0,5431,0,0,779,4107,260532,0,5,65,4,18,0,307
0,5607,0,1,669,3947,260100,1,2,530,0,58,0,320
0,4568,0,2,515,3919,260200,3,9,633,1,32,0,332
0,5278,0,2,530,4307,260355,0,8,487,0,22,0,336
0,4748,0,1,663,3902,259779,0,9,902,2,35,0,315
0,6029,0,2,574,4316,260530,0,3,240,0,36,0,362
0,5844,0,1,694,3919,260722,0,0,0,0,0,0,312
0,5618,0,1,664,3965,260752,0,0,0,0,0,0,309
0,5361,0,1,721,3920,260585,0,8,106,0,2,0,324
0,5077,0,3,628,4013,260759,0,3,29,0,0,0,334
0,5054,0,1,563,3963,260053,2,12,736,0,31,0,301
0,5821,0,2,861,3664,260563,0,0,0,0,0,0,342
1,5720,0,3,489,4351,260583,0,25,335,4,2,0,361
0,5669,0,1,570,4304,260846,0,0,0,0,0,0,323
0,5131,0,1,705,4161,260093,3,9,586,1,14,0,346
0,5641,0,3,1072,3313,260344,0,0,0,0,0,0,303
0,5167,0,2,739,3990,260677,0,0,0,0,0,0,319
0,5159,0,1,628,3693,260723,1,6,60,0,2,0,308
0,5326,0,2,654,3821,260654,2,2,102,2,1,0,335
0,4940,0,0,553,3730,260247,0,6,593,1,11,0,337
0,5716,0,1,622,4205,260530,0,13,254,0,5,0,371
0,5500,0,1,596,4014,260521,2,5,285,0,6,0,321
0,4388,0,1,558,3642,259587,1,17,1116,0,77,0,322
0,6117,0,5,585,4345,260831,0,0,0,0,0,0,338
0,5744,0,3,728,3859,260589,0,13,99,0,0,0,352
0,6108,0,3,716,4161,260565,0,8,131,0,2,0,345
0,5067,0,1,616,4135,260254,0,1,540,0,3,0,376
0,5912,0,3,542,4322,260874,0,0,0,0,0,0,349
0,4668,0,2,699,3820,259724,1,8,902,0,45,0,328
1,4351,0,0,583,3891,259425,0,18,1231,6,85,0,329
0,5478,0,0,606,3864,260810,0,0,0,0,0,0,353
0,5509,0,4,715,3652,260708,0,0,0,0,0,0,310
0,4937,0,0,594,3931,260170,0,8,594,0,29,0,343
0,5892,0,1,779,4127,260637,0,0,0,0,0,0,356
2,4442,0,1,424,4212,259583,0,20,1247,0,80,0,372
0,5063,0,2,546,3972,259811,0,5,913,0,73,0,351
0,5505,0,3,713,4049,260595,0,11,93,1,7,0,350
0,5015,0,1,751,3776,260158,1,4,416,0,45,0,327
0,6171,0,0,468,4477,260948,0,0,0,0,0,0,355
0,5639,0,5,669,4219,260596,0,4,147,0,2,0,347
0,4962,0,2,514,3693,260040,0,7,701,1,80,0,318
0,4800,0,0,556,4137,259920,2,9,842,0,48,0,348
0,4942,0,0,817,3618,260316,1,4,282,0,5,0,357
0,5606,0,0,574,4237,260555,2,9,257,0,17,0,373
1,5570,0,5,572,4126,260130,0,32,652,1,30,0,340
0,4316,0,0,785,3692,259770,2,8,793,0,33,0,369
0,5641,0,2,478,4429,260645,0,11,271,0,11,0,366
0,5442,0,1,457,4371,260225,0,14,620,0,57,0,368
0,5255,0,1,680,3765,260736,0,0,0,0,0,0,358
0,5289,0,2,550,4209,260544,0,11,278,2,21,0,363
0,6173,0,1,900,3809,260516,0,0,0,0,0,0,380
0,5220,0,3,723,4192,260177,0,1,495,1,10,0,359
0,5571,0,0,485,4403,260550,0,9,360,5,8,0,365
0,5187,0,3,782,3595,260175,0,4,455,0,2,0,360
0,5683,0,0,645,4233,260492,1,15,230,6,21,0,367
0,5460,0,1,943,3727,260437,0,4,36,0,0,0,354
0,5663,0,1,412,4483,260634,0,1,334,0,18,0,375
0,5559,0,0,873,4020,260239,0,7,292,0,6,0,370
0,5571,0,1,720,3899,260443,0,12,250,3,0,0,374
0,4686,0,1,540,3760,260419,1,1,440,0,8,0,344
0,5740,0,5,566,4144,260768,1,9,81,0,0,0,364
1,4216,0,1,500,3984,259566,0,17,1299,0,25,0,377
0,5736,0,3,808,3928,260364,1,4,231,0,6,0,379
0,5441,0,0,826,3565,260590,0,0,0,0,0,0,378
0,5447,0,4,651,4208,260191,0,12,538,0,24,0,381
0,4974,0,3,552,4157,260159,0,0,601,0,52,0,382
0,5178,0,0,728,4143,259998,1,8,650,1,19,0,383
0,5205,0,1,551,4291,260028,0,25,713,2,61,0,384
0,5340,0,1,533,4098,260524,0,2,333,0,13,0,385
0,5413,0,0,660,4187,260284,0,11,423,1,24,0,431
0,5581,0,1,609,3728,260588,0,2,219,0,0,0,471
0,5489,0,3,802,4111,260370,2,2,236,0,3,0,386
0,5191,0,1,498,4303,260238,0,11,633,1,23,0,388
0,4821,0,1,459,4300,260396,0,6,511,0,25,0,389
0,5230,0,1,667,3638,259869,1,4,821,0,29,0,460
0,4822,0,0,500,4111,260474,0,7,434,0,4,0,396
0,6088,0,2,637,4296,260779,0,0,0,0,0,0,391
0,5357,0,1,904,3765,260512,0,0,0,0,0,0,387
0,5465,0,0,762,3884,260065,0,8,569,0,10,0,394
1,5635,0,4,522,4171,260547,2,20,330,2,6,0,390
1,4417,0,0,615,3918,259584,3,20,1159,0,26,1,398
0,5446,0,0,726,3798,260690,0,0,0,0,0,0,392
0,5327,0,1,558,3994,260116,1,4,711,0,15,0,393
0,5144,0,0,763,4006,260009,0,1,474,0,85,0,395
0,5509,0,2,503,4316,260913,0,0,0,0,0,0,404
0,5438,0,4,513,4337,260388,1,14,454,0,30,0,397
0,4667,0,0,595,4076,259870,0,21,792,1,79,0,408
1,5741,0,2,703,3942,260441,1,15,264,0,3,0,401
0,5229,0,0,640,3787,260667,0,6,107,2,0,0,400
0,5481,0,1,462,4323,260497,1,16,432,2,11,0,407
0,5525,0,0,580,4289,260238,0,17,555,3,20,0,409
0,5372,0,2,562,4079,260421,0,2,385,0,24,0,405
0,5491,0,2,598,3910,260738,0,5,80,0,0,0,412
0,4249,0,0,587,4153,259641,1,12,1113,0,37,0,430
0,6093,0,1,647,3974,260786,0,0,0,0,0,0,406
0,5149,0,0,618,4245,260340,0,13,440,0,9,0,416
0,5989,0,3,637,4044,260779,0,0,0,0,0,0,421
0,5524,0,1,706,4052,260445,2,19,254,3,3,0,414
0,5546,0,0,538,4346,260577,0,8,300,1,0,0,413
0,4586,0,2,406,3863,260186,0,12,684,0,69,1,399
0,5001,0,0,545,4181,260568,1,7,289,1,6,0,426
0,5903,0,0,665,4227,260751,0,0,0,0,0,0,419
0,5470,0,1,515,3973,260597,0,11,296,0,4,0,417
0,4675,0,0,621,3975,260058,1,6,684,0,26,0,402
0,4793,0,0,542,3925,260309,1,1,518,0,23,0,403
0,5407,0,0,600,4296,260285,0,10,526,1,2,0,429
0,5575,0,3,521,4244,260676,1,5,222,0,0,0,411
0,5713,0,1,741,4118,260434,1,9,236,0,2,0,432
0,5675,0,0,669,3969,260713,0,4,34,0,0,0,425
0,4838,0,1,724,3866,260692,0,0,0,0,0,0,415
0,4878,0,1,614,4129,260065,2,8,687,0,24,0,422
0,5468,0,2,677,4134,260631,0,9,96,2,5,0,428
0,5432,0,3,666,4089,260464,0,1,284,0,1,0,418
0,5245,0,1,818,4014,260378,0,2,218,0,1,0,423
0,5894,0,3,562,4230,260854,0,0,0,0,0,0,420
0,5102,0,0,738,3839,260323,0,2,310,1,22,0,427
0,5708,0,3,712,4135,260545,1,12,149,3,3,0,454
1,5369,0,3,586,3775,260568,1,8,240,6,7,0,410
0,5652,0,1,826,4011,260590,0,0,0,0,0,0,438
0,5613,0,1,584,4269,260492,0,3,295,0,28,0,447
0,4791,0,0,619,4185,259785,0,1,854,0,80,0,439
0,5464,0,2,720,4196,260259,0,2,429,0,4,0,462
0,4253,0,0,548,3716,259893,0,5,866,1,54,0,440
0,5391,0,1,718,3882,260468,1,2,199,0,15,0,435
0,5326,0,1,705,3836,260505,0,3,198,0,4,0,441
0,5425,0,0,753,4166,260448,0,2,215,0,0,0,433
0,5726,0,2,717,4177,260609,0,14,82,0,4,0,458
